parliament,date,name,url,ayes,noes,ayes_noscotland,noes_noscotland,different
2017,17-Jan-18,European Union (Withdrawal) Bill — Clause 7 — Powers for Ministers to Correct Deficiencies in EU Law Retained as UK Law on Withdrawal,http://www.publicwhip.org.uk/division.php?date=2018-01-17&house=commons&number=101&display=allvotes,304,319,258,306,FALSE
2017,17-Jan-18,European Union (Withdrawal) Bill — New Clause 17 — Report on Economic Impact of Withdrawal Agreement,http://www.publicwhip.org.uk/division.php?date=2018-01-17&house=commons&number=100&display=allvotes,303,322,258,309,FALSE
2017,17-Jan-18,European Union (Withdrawal) Bill — New Clause 12 — Environmental Protection,http://www.publicwhip.org.uk/division.php?date=2018-01-17&house=commons&number=99&display=allvotes,303,320,257,307,FALSE
2017,17-Jan-18,European Union (Withdrawal) Bill — New Clause 11 — Rescinding of Notification of Withdrawal if no House of Commons Resolution Approving Either a Withdrawal Agreement or Withdrawal Without Agreement,http://www.publicwhip.org.uk/division.php?date=2018-01-17&house=commons&number=98&display=allvotes,303,322,257,309,FALSE
2017,17-Jan-18,European Union (Withdrawal) Bill — New Clause 6 — Publication of Legal Advice on Varying Notification of Withdrawal from the EU,http://www.publicwhip.org.uk/division.php?date=2018-01-17&house=commons&number=97&display=allvotes,300,323,254,310,FALSE
2017,17-Jan-18,European Union (Withdrawal) Bill — New Clause 1 — Restriction of Ministers' Powers,http://www.publicwhip.org.uk/division.php?date=2018-01-17&house=commons&number=96&display=allvotes,307,319,261,306,FALSE
2017,16-Jan-18,European Union (Withdrawal) Bill — Clause 11 — Powers of Devolved Administrations to Make Laws Incompatible With EU Law,http://www.publicwhip.org.uk/division.php?date=2018-01-16&house=commons&number=95&display=allvotes,299,323,253,310,FALSE
2017,16-Jan-18,European Union (Withdrawal) Bill — Schedule 2 — Powers for Ministers in Devolved Administrations,http://www.publicwhip.org.uk/division.php?date=2018-01-16&house=commons&number=94&display=allvotes,320,299,307,254,FALSE
2017,16-Jan-18,European Union (Withdrawal) Bill — New Clause 7 — EU Protocol on Animal Sentience,http://www.publicwhip.org.uk/division.php?date=2018-01-16&house=commons&number=93&display=allvotes,300,322,254,309,FALSE
2017,16-Jan-18,European Union (Withdrawal) Bill — Clause 5 — EU Charter of Fundamental Rights,http://www.publicwhip.org.uk/division.php?date=2018-01-16&house=commons&number=92&display=allvotes,301,319,255,306,FALSE
2017,16-Jan-18,"European Union (Withdrawal) Bill — Clause 4 — Preservation of Rights, Powers, Liabilities, Obligations, Restrictions, Remedies and Proceedures on the UK's Withdrawl from the EU",http://www.publicwhip.org.uk/division.php?date=2018-01-16&house=commons&number=91&display=allvotes,298,321,252,308,FALSE
2017,09-Jan-18,Trade Bill — Second Reading,http://www.publicwhip.org.uk/division.php?date=2018-01-09&house=commons&number=90&display=allvotes,315,282,302,238,FALSE
2017,09-Jan-18,Trade Bill — Decline Second Reading,http://www.publicwhip.org.uk/division.php?date=2018-01-09&house=commons&number=89&display=allvotes,283,315,239,302,FALSE
2017,08-Jan-18,Taxation (Cross-Border Trade) Bill — Second Reading,http://www.publicwhip.org.uk/division.php?date=2018-01-08&house=commons&number=88&display=allvotes,311,267,298,227,FALSE
2017,08-Jan-18,Taxation (Cross-Border Trade) Bill — Decline Second Reading,http://www.publicwhip.org.uk/division.php?date=2018-01-08&house=commons&number=87&display=allvotes,267,311,227,298,FALSE
2017,20-Dec-17,Combined Authority Mayoral Elections — Pilot Schemes — Nomination Rules for Combined Authority Elections,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=80&display=allvotes,318,231,305,221,FALSE
2017,20-Dec-17,Local Authority Mayoral Elections — Pilot Schemes,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=79&display=allvotes,318,231,305,221,FALSE
2017,20-Dec-17,European Union (Withdrawal) Bill — Clause 19 — Referendum on Withdrawal Agreement,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=86&display=allvotes,25,322,21,309,FALSE
2017,20-Dec-17,European Union (Withdrawal) Bill — New Clause 54 — Transition Period,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=85&display=allvotes,297,317,253,304,FALSE
2017,20-Dec-17,European Union (Withdrawal) Bill — New Clause 44 — Independent Evaluation — Health and Social Care,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=84&display=allvotes,295,320,251,307,FALSE
2017,20-Dec-17,European Union (Withdrawal) Bill — Clause 14 — Power for Ministers to Create New Criminal Offences Carrying Custodial Sentences of up to Two Years,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=83&display=allvotes,296,320,253,307,FALSE
2017,20-Dec-17,European Union (Withdrawal) Bill — Clause 14 — Interpretation — Moment of Withdrawal,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=82&display=allvotes,321,296,308,252,FALSE
2017,20-Dec-17,European Union (Withdrawal) Bill — New Clause 13 — UK Retaining EU Common Customs Tarriff and Common Customs Policy,http://www.publicwhip.org.uk/division.php?date=2017-12-20&house=commons&number=81&display=allvotes,116,322,78,309,FALSE
2017,19-Dec-17,Finance (No. 2) Bill — New Clause 8 — Analysis of Effectiveness of Provisions of this Act on Tax Avoidance and Evasion,http://www.publicwhip.org.uk/division.php?date=2017-12-19&house=commons&number=78&display=allvotes,273,313,235,300,FALSE
2017,19-Dec-17,Finance (No. 2) Bill — New Clause 6 — Equality Impact Analyses of Provisions of this Act,http://www.publicwhip.org.uk/division.php?date=2017-12-19&house=commons&number=77&display=allvotes,275,311,237,298,FALSE
2017,18-Dec-17,Finance (No. 2) Bill — New Clause 4 — Review of Stamp Duty Reductions for First-Time Buyers,http://www.publicwhip.org.uk/division.php?date=2017-12-18&house=commons&number=76&display=allvotes,228,314,220,301,FALSE
2017,18-Dec-17,Finance (No. 2) Bill — New Clause 1 — Review of Operation and Effectiveness of the Bank Levy,http://www.publicwhip.org.uk/division.php?date=2017-12-18&house=commons&number=75&display=allvotes,262,315,225,302,FALSE
2017,18-Dec-17,Finance (No. 2) Bill — Schedule 9 — Bank Levy — Exclusion of Overseas Elements of UK Banking Groups,http://www.publicwhip.org.uk/division.php?date=2017-12-18&house=commons&number=74&display=allvotes,315,260,302,223,FALSE
2017,13-Dec-17,European Union (Withdrawal) Bill — New Clause 1 — Scrutiny Committee,http://www.publicwhip.org.uk/division.php?date=2017-12-13&house=commons&number=71&display=allvotes,294,313,249,301,FALSE
2017,13-Dec-17,European Union (Withdrawal) Bill — Clause 9 — Regulations to Implement Withdrawal Agreement — Report on Reciprocal Healthcare Agreements — Veto for Devolved Administrations,http://www.publicwhip.org.uk/division.php?date=2017-12-13&house=commons&number=70&display=allvotes,296,317,251,305,FALSE
2017,13-Dec-17,European Union (Withdrawal) Bill — Clause 9 — Implementing the Withdrawal Agreement — Power for Ministers to Modify the Act,http://www.publicwhip.org.uk/division.php?date=2017-12-13&house=commons&number=69&display=allvotes,299,318,254,306,FALSE
2017,13-Dec-17,European Union (Withdrawal) Bill — Clause 8 — International Obligations — Rights and Protections,http://www.publicwhip.org.uk/division.php?date=2017-12-13&house=commons&number=73&display=allvotes,293,317,248,305,FALSE
2017,13-Dec-17,European Union (Withdrawal) Bill — New Clause 22 — European Economic Area Agreement — Single Market,http://www.publicwhip.org.uk/division.php?date=2017-12-13&house=commons&number=72&display=allvotes,294,317,249,305,FALSE
2017,12-Dec-17,European Union (Withdrawal) Bill — Clause 7 — Rights and Protections,http://www.publicwhip.org.uk/division.php?date=2017-12-12&house=commons&number=67&display=allvotes,294,316,250,303,FALSE
2017,12-Dec-17,European Union (Withdrawal) Bill — Clause 7 — Power for Ministers to Amend Devolution Arrangements for Scotland and Wales,http://www.publicwhip.org.uk/division.php?date=2017-12-12&house=commons&number=66&display=allvotes,293,317,249,304,FALSE
2017,12-Dec-17,European Union (Withdrawal) Bill — Clause 7 — Retention of Laws Required by the UK's Membership of the Single Market,http://www.publicwhip.org.uk/division.php?date=2017-12-12&house=commons&number=65&display=allvotes,95,317,57,304,FALSE
2017,12-Dec-17,European Union (Withdrawal) Bill — Clause 7 — Powers of Ministers — Functionality of Retained EU Law,http://www.publicwhip.org.uk/division.php?date=2017-12-12&house=commons&number=64&display=allvotes,297,314,253,301,FALSE
2017,12-Dec-17,European Union (Withdrawal) Bill — New Clause 63 — Environmental Standards and Protections: Enforcement,http://www.publicwhip.org.uk/division.php?date=2017-12-12&house=commons&number=63&display=allvotes,295,317,251,304,FALSE
2017,11-Dec-17,Finance (No. 2) Bill — Second Reading,http://www.publicwhip.org.uk/division.php?date=2017-12-11&house=commons&number=62&display=allvotes,314,271,301,234,FALSE
2017,11-Dec-17,Finance (No. 2) Bill — Decline Second Reading,http://www.publicwhip.org.uk/division.php?date=2017-12-11&house=commons&number=61&display=allvotes,273,314,236,301,FALSE
2017,06-Dec-17,European Union (Withdrawal) Bill — Schedule 4 — Public Authorities — Power to Levy Fees or Charges,http://www.publicwhip.org.uk/division.php?date=2017-12-06&house=commons&number=60&display=allvotes,288,313,246,300,FALSE
2017,06-Dec-17,European Union (Withdrawal) Bill — New Clause 80 — Transparency of the Financial Settlement — Approval by MPs,http://www.publicwhip.org.uk/division.php?date=2017-12-06&house=commons&number=59&display=allvotes,289,314,247,301,FALSE
2017,06-Dec-17,European Union (Withdrawal) Bill — New Clause 17 — Withdrawal Agreement Payment to the European Union — Approval by MPs,http://www.publicwhip.org.uk/division.php?date=2017-12-06&house=commons&number=58&display=allvotes,290,318,248,305,FALSE
2017,06-Dec-17,European Union (Withdrawal) Bill — Schedule 2 — Powers for Scottish and Welsh Ministers to Amend Retained EU Law,http://www.publicwhip.org.uk/division.php?date=2017-12-06&house=commons&number=57&display=allvotes,298,317,253,304,FALSE
2017,04-Dec-17,European Union (Withdrawal) Bill — Clause 11 — Power for Devolved Administrations to Amend EU Law Retained as UK Law on Withdrawal,http://www.publicwhip.org.uk/division.php?date=2017-12-04&house=commons&number=54&display=allvotes,292,318,248,305,FALSE
2017,04-Dec-17,European Union (Withdrawal) Bill — New Clause 64 — UK-Wide Frameworks,http://www.publicwhip.org.uk/division.php?date=2017-12-04&house=commons&number=53&display=allvotes,258,315,248,302,FALSE
2017,04-Dec-17,European Union (Withdrawal) Bill — Clause 11 and Schedule 3 — Power of Devolved Administrations to Amend EU Law Retained as UK Law,http://www.publicwhip.org.uk/division.php?date=2017-12-04&house=commons&number=56&display=allvotes,317,292,304,248,FALSE
2017,04-Dec-17,European Union (Withdrawal) Bill — Clause 11 — Devolved Administrations — Amendment of Retained EU Law,http://www.publicwhip.org.uk/division.php?date=2017-12-04&house=commons&number=55&display=allvotes,292,318,248,305,FALSE
2017,01-Dec-17,Parliamentary Constituencies (Amendment) Bill — Curtail Debate and Move to Vote,http://www.publicwhip.org.uk/division.php?date=2017-12-01&house=commons&number=52&display=allvotes,227,46,214,46,FALSE
2017,01-Dec-17,Motion to Sit in Private,http://www.publicwhip.org.uk/division.php?date=2017-12-01&house=commons&number=51&display=allvotes,2,171,2,160,FALSE
2017,29-Nov-17,State Pension Age: Women — Improvements to Transitional Arrangements,http://www.publicwhip.org.uk/division.php?date=2017-11-29&house=commons&number=50&display=allvotes,290,2,246,1,FALSE
2017,28-Nov-17,Budget Resolution 28 — Bank Levy,http://www.publicwhip.org.uk/division.php?date=2017-11-28&house=commons&number=49&display=allvotes,318,295,305,251,FALSE
2017,21-Nov-17,European Union (Withdrawal) Bill — Schedule 1 — Retention of EU Law — Challenges — Retention of General Principles -,http://www.publicwhip.org.uk/division.php?date=2017-11-21&house=commons&number=48&display=allvotes,315,297,302,251,FALSE
2017,21-Nov-17,European Union (Withdrawal) Bill — Schedule 1 — Right to Compensation in Respect of Failure to Transpose EU Law into UK Law,http://www.publicwhip.org.uk/division.php?date=2017-11-21&house=commons&number=47&display=allvotes,297,317,251,304,FALSE
2017,21-Nov-17,European Union (Withdrawal) Bill — Schedule 1 — Retention of General Principles of EU Law,http://www.publicwhip.org.uk/division.php?date=2017-11-21&house=commons&number=46&display=allvotes,297,317,251,304,FALSE
2017,21-Nov-17,European Union (Withdrawal) Bill — Clause 5 — European Union Charter of Fundamental Rights,http://www.publicwhip.org.uk/division.php?date=2017-11-21&house=commons&number=45&display=allvotes,302,313,256,300,FALSE
2017,21-Nov-17,European Union (Withdrawal) Bill — New Clause 79 — Reporting Amendments to EU Laws Forming Part of UK Law — Workers' Rights,http://www.publicwhip.org.uk/division.php?date=2017-11-21&house=commons&number=44&display=allvotes,296,316,251,303,FALSE
2017,20-Nov-17,Budget Resolution — Customs Duties — Goods from the European Union,http://www.publicwhip.org.uk/division.php?date=2017-11-20&house=commons&number=43&display=allvotes,78,313,40,300,FALSE
2017,15-Nov-17,European Union (Withdrawal) Bill — Clause 4 — Rights to be Retained on Withdrawal — Listing in the Act,http://www.publicwhip.org.uk/division.php?date=2017-11-15&house=commons&number=42&display=allvotes,50,315,11,302,FALSE
2017,15-Nov-17,European Union (Withdrawal) Bill — New Clause 67 — European Union Treaty — Human Health and Environmental Protection Principles,http://www.publicwhip.org.uk/division.php?date=2017-11-15&house=commons&number=41&display=allvotes,299,315,253,302,FALSE
2017,15-Nov-17,European Union (Withdrawal) Bill — New Clause 30 — Animal Sentience and Animal Welfare,http://www.publicwhip.org.uk/division.php?date=2017-11-15&house=commons&number=40&display=allvotes,297,315,252,302,FALSE
2017,15-Nov-17,European Union (Withdrawal) Bill — New Clause 58 — Mechanisms for Amendment of Retained EU Law,http://www.publicwhip.org.uk/division.php?date=2017-11-15&house=commons&number=39&display=allvotes,301,313,255,300,FALSE
2017,15-Nov-17,European Union (Withdrawal) Bill — New Clause 25 — Amendment of Retained European Union Law,http://www.publicwhip.org.uk/division.php?date=2017-11-15&house=commons&number=38&display=allvotes,297,312,251,299,FALSE
2017,14-Nov-17,European Union (Withdrawal) Bill — Clause 6 — Interpretation of Retained EU law — Transitional Period,http://www.publicwhip.org.uk/division.php?date=2017-11-14&house=commons&number=37&display=allvotes,296,318,250,305,FALSE
